"시도코드","시도명","번호","업소명","주소","전화번호","취급품목","addr_road","addr_jibun","zip_code","sgg_name","longitude","latitude","address_type","geo_grade","geo_query","geo_attempt"
"28","인천광역시","2","헬스마일 인천계양점","인천광역시 계양구 장제로 718, 1층 106호 (작전동, 상록메디컬센터)","032-548-1302","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 전방보행차 | 수동휠체어","인천 계양구 장제로 718","인천 계양구 작전동 901-1","21079","계양구","126.734282839721","37.5318382184468","ROAD_ADDR","A","인천광역시 계양구 장제로 718, 1층 106호 (작전동, 상록메디컬센터)","1"
"28","인천광역시","1","힐링케어","인천광역시 남동구 매소홀로 1108, 3층 303호 (서창동, 서창프라자)","032-233-3817","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어","인천 남동구 매소홀로 1108","인천 남동구 서창동 554-1","21604","남동구","126.745723286978","37.4381610240649","ROAD_ADDR","A","인천광역시 남동구 매소홀로 1108, 3층 303호 (서창동, 서창프라자)","1"
"30","대전광역시","69","(주)국민복지환경","대전광역시 동구 신기로 42 (가오동)","042-625-4054","전동휠체어(가군, 나군) | 의료용 스쿠터","대전 동구 신기로 42","대전 동구 가오동 402-2","34691","동구","127.451494746618","36.3085328928195","ROAD_ADDR","A","대전광역시 동구 신기로 42 (가오동)","1"
"30","대전광역시","68","(주)대전노인요양복지센터","대전광역시 중구 동서대로 1223, 2층 (태평동)","042-533-5380","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어","대전 중구 동서대로 1223","대전 중구 태평동 376-12","34881","중구","127.395685508667","36.3262370380548","ROAD_ADDR","A","대전광역시 중구 동서대로 1223, 2층 (태평동)","1"
"30","대전광역시","67","(주)또하나의가족대전센터","대전광역시 유성구 학하중앙로127번길 10-19, 1층 1호 (학하동)","042-628-8111","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어","대전 유성구 학하중앙로127번길 10-19","대전 유성구 학하동 715-5","34210","유성구","127.307898441494","36.341430839501","ROAD_ADDR","A","대전광역시 유성구 학하중앙로127번길 10-19, 1층 1호 (학하동)","1"
"30","대전광역시","66","(주)한국엠.케어","대전광역시 서구 정림로 55 (정림동, 우성아파트 상가동202호)","042-586-5333","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어","대전 서구 정림로 55","대전 서구 정림동 584","35397","서구","127.365081126346","36.3045717305302","ROAD_ADDR","A","대전광역시 서구 정림로 55 (정림동, 우성아파트 상가동202호)","1"
"30","대전광역시","65","가장 좋은 복지용구","대전광역시 서구 월평동로 45 진달래 상가동, B07호 (월평동, 진달래아파트)","0507-1412-4955","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어","대전 서구 월평동로 45","대전 서구 월평동 312-1","35217","서구","127.365742858289","36.3586485129233","ROAD_ADDR","A","대전광역시 서구 월평동로 45 진달래 상가동, B07호 (월평동, 진달래아파트)","1"
"30","대전광역시","64","거산의료기","대전광역시 중구 중교로 5 (대흥동)","042-255-1153","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어","대전 중구 중교로 5","대전 중구 대흥동 502-2","34940","중구","127.420560914682","36.3243538021045","ROAD_ADDR","A","대전광역시 중구 중교로 5 (대흥동)","1"
"30","대전광역시","63","건강한100세하나복지용구","대전광역시 유성구 문화원로146번길 7-28, 101호 (봉명동, 위드리버 주상복합아파트)","042-823-8321","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어","대전 유성구 문화원로146번길 7-28","대전 유성구 봉명동 678-4","34185","유성구","127.353079032892","36.3570661131012","ROAD_ADDR","A","대전광역시 유성구 문화원로146번길 7-28, 101호 (봉명동, 위드리버 주상복합아파트)","1"
"30","대전광역시","62","건양의료기","대전광역시 서구 관저동로 170, 1층 125호 (관저동, 건양 타워)","042-542-5858","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어","대전 서구 관저동로 170","대전 서구 관저동 1896","35365","서구","127.341157141043","36.3073011518925","ROAD_ADDR","A","대전광역시 서구 관저동로 170, 1층 125호 (관저동, 건양 타워)","1"
"30","대전광역시","61","경복복지의료기","대전광역시 중구 대둔산로414번길 49 (산성동)","042-226-1638","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어","대전 중구 대둔산로414번길 49","대전 중구 산성동 288-23","35011","중구","127.389533455336","36.3063130551472","ROAD_ADDR","A","대전광역시 중구 대둔산로414번길 49 (산성동)","1"
"30","대전광역시","60","경희의료기","대전광역시 서구 문정로 6, 층동 (탄방동, 국민연금관리공단１)","042-484-5670","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어","대전 서구 문정로 6","대전 서구 탄방동 608","35261","서구","127.38088666145","36.3448591848751","ROAD_ADDR","A","대전광역시 서구 문정로 6, 층동 (탄방동, 국민연금관리공단１)","1"
"30","대전광역시","59","계룡의료기","대전광역시 중구 계백로 1583 (유천동)","042-523-3840","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 수동휠체어","대전 중구 계백로 1583","대전 중구 유천동 209-84","34891","중구","127.395947890599","36.3183107531593","ROAD_ADDR","A","대전광역시 중구 계백로 1583 (유천동)","1"
"30","대전광역시","58","국제오토바이","대전광역시 동구 대전로900번길 2 (삼성동, 국제오토바이)","042-625-8300","전동휠체어(가군, 나군) | 의료용 스쿠터","대전 동구 대전로900번길 2","대전 동구 삼성동 296-17","34621","동구","127.428623142102","36.339070027685","ROAD_ADDR","A","대전광역시 동구 대전로900번길 2 (삼성동, 국제오토바이)","1"
"30","대전광역시","57","근로복지공단 재활공학연구소 대전서비스센터","대전시 대덕구 법1동(법동) 285-3번지 대전산재병원","042-670-5480","의지·보조기(교정형신발 등) | 전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어","대전 대덕구 계족로 637","대전 대덕구 법동 285-3","34384","대덕구","127.428500232792","36.3685766696295","REGION_ADDR","A","대전시 대덕구 법1동(법동) 285-3번지 대전산재병원","1"
"30","대전광역시","56","나노 메디케어","대전광역시 동구 태전로 52, 6층 604호 (삼성동, 재단법인 인터알리아공익재단)","042-585-3757","의지·보조기(교정형신발 등) | 전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 전방보행차 | 후방보행차 | 수동휠체어","대전 동구 태전로 52","대전 동구 삼성동 272-9","34623","동구","127.428378118327","36.3348441233169","ROAD_ADDR","A","대전광역시 동구 태전로 52, 6층 604호 (삼성동, 재단법인 인터알리아공익재단)","1"
"30","대전광역시","55","나래메디칼","대전광역시 대덕구 우암로 474, 2층 202호 (비래동)","042-628-4869","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어","대전 대덕구 우암로 474","대전 대덕구 비래동 131-3","34414","대덕구","127.450062243425","36.3588455823664","ROAD_ADDR","A","대전광역시 대덕구 우암로 474, 2층 202호 (비래동)","1"
"30","대전광역시","54","노인장기요양기관지원센터","대전광역시 동구 대전로 706, 109호 (인동, 동구인동 참좋은 아파트)","042-282-4164","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어","대전 동구 대전로 706","대전 동구 인동 18-1","34632","동구","127.437392034664","36.3233772608017","ROAD_ADDR","A","대전광역시 동구 대전로 706, 109호 (인동, 동구인동 참좋은 아파트)","1"
"30","대전광역시","53","대세엠케어","대전광역시 중구 선화로12번길 32, 1층 (용두동)","042-331-7630","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어","대전 중구 선화로12번길 32","대전 중구 용두동 19-1","34869","중구","127.412136300243","36.3239146245439","ROAD_ADDR","A","대전광역시 중구 선화로12번길 32, 1층 (용두동)","1"
"30","대전광역시","52","대전배터리의료기종합설비","대전광역시 중구 신기로 1, 1층 (석교동)","042-626-6691","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어","대전 중구 신기로 1","대전 중구 석교동 85-14","35037","중구","127.447667249501","36.3069449901836","ROAD_ADDR","A","대전광역시 중구 신기로 1, 1층 (석교동)","1"
"30","대전광역시","51","대전세종의료기","대전광역시 중구 대종로593번길 48 (선화동)","010-3405-8083","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 전방보행차 | 수동휠체어","대전 중구 대종로593번길 48","대전 중구 선화동 163-5","34843","중구","127.416107370035","36.333338443256","ROAD_ADDR","A","대전광역시 중구 대종로593번길 48 (선화동)","1"
"30","대전광역시","50","대전우리휠체어","대전광역시 동구 계족로368번길 60 (성남동, 금암종합건설)","042-621-0344","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어","대전 동구 계족로368번길 60","대전 동구 성남동 9-198","34590","동구","127.437035174243","36.3445849383108","ROAD_ADDR","A","대전광역시 동구 계족로368번길 60 (성남동, 금암종합건설)","1"
"30","대전광역시","49","대전의료기센터","대전광역시 서구 제비네1길 117, 1층 (도마동)","010-7664-0731","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어","대전 서구 제비네1길 117","대전 서구 도마동 153-14","35335","서구","127.373906622472","36.3153998137492","ROAD_ADDR","A","대전광역시 서구 제비네1길 117, 1층 (도마동)","1"
"30","대전광역시","48","대전지점","대전광역시 유성구 복용남로 55 (복용동)","042-628-8111","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 전방보행차 | 수동휠체어","대전 유성구 복용남로 55","대전 유성구 복용동 592-8","34161","유성구","127.312593581013","36.3411260382735","ROAD_ADDR","A","대전광역시 유성구 복용남로 55 (복용동)","1"
"30","대전광역시","47","대한의료기","대전광역시 서구 도산로 393, 1층 (탄방동)","010-5452-9995","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 수동휠체어","대전 서구 도산로 393","대전 서구 탄방동 78-26","35264","서구","127.393931108782","36.3390898348355","ROAD_ADDR","A","대전광역시 서구 도산로 393, 1층 (탄방동)","1"
"30","대전광역시","46","동남의지","대전광역시 중구 수침로92번길 9-13, 1층 (태평동)","042-255-1306","의지·보조기(교정형신발 등) | 전동휠체어(가군, 나군) | 의료용 스쿠터 | 수동휠체어","대전 중구 수침로92번길 9-13","대전 중구 태평동 257-7","34883","중구","127.399722380408","36.3282580150979","ROAD_ADDR","A","대전광역시 중구 수침로92번길 9-13, 1층 (태평동)","1"
"30","대전광역시","45","둔산의료기","대전광역시 서구 대덕대로242번길 26 (둔산동)","042-489-4447","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어","대전 서구 대덕대로242번길 26","대전 서구 둔산동 1339","35233","서구","127.38097197399","36.3541393941155","ROAD_ADDR","A","대전광역시 서구 대덕대로242번길 26 (둔산동)","1"
"30","대전광역시","44","라온케어","대전광역시 서구 배재로 116, 2층 (도마동)","010-2924-0579","전동휠체어(가군, 나군) | 의료용 스쿠터","대전 서구 배재로 116","대전 서구 도마동 349-8","35338","서구","127.371389926219","36.3189935453404","ROAD_ADDR","A","대전광역시 서구 배재로 116, 2층 (도마동)","1"
"30","대전광역시","43","라파복지용구센터","대전광역시 중구 계백로1615번길 56 진호빌딩, 402호 (유천동)","042-535-0624","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 전방보행차 | 후방보행차 | 수동휠체어","대전 중구 계백로1615번길 56","대전 중구 유천동 10-3","34897","중구","127.39875994885","36.321446880675","ROAD_ADDR","A","대전광역시 중구 계백로1615번길 56 진호빌딩, 402호 (유천동)","1"
"30","대전광역시","42","미래건강유통","대전광역시 동구 대전로 799-1 (중동)","042-224-8585","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차","대전 동구 대전로 799-1","대전 동구 중동 77-17","34628","동구","127.43247814966","36.3309308706392","ROAD_ADDR","A","대전광역시 동구 대전로 799-1 (중동)","1"
"30","대전광역시","41","미래종합상사","대전광역시 대덕구 계족로 637 (법동, 근로복지공단 대전병원)","042-472-5986","전동휠체어(가군, 나군) | 의료용 스쿠터 | 수동휠체어","대전 대덕구 계족로 637","대전 대덕구 법동 285-3","34384","대덕구","127.427893917601","36.3692226389729","ROAD_ADDR","A","대전광역시 대덕구 계족로 637 (법동, 근로복지공단 대전병원)","1"
"30","대전광역시","40","백세메디칼","대전광역시 서구 신갈마로 121, 102호 (갈마동)","010-5429-7123","의지·보조기(교정형신발 등) | 전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 수동휠체어","대전 서구 신갈마로 121","대전 서구 갈마동 392-13","35281","서구","127.368313709459","36.3444692761327","ROAD_ADDR","A","대전광역시 서구 신갈마로 121, 102호 (갈마동)","1"
"30","대전광역시","39","보성의료기","대전광역시 중구 유천로 52, 1층 (유천동)","042-535-7330","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 수동휠체어","대전 중구 유천로 52","대전 중구 유천동 213-24","34966","중구","127.398067851931","36.3173116941893","ROAD_ADDR","A","대전광역시 중구 유천로 52, 1층 (유천동)","1"
"30","대전광역시","38","새둔산의료기","대전광역시 중구 계룡로920번길 36, 101층 (대사동)","042-226-3363","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 전방보행차 | 수동휠체어","대전 중구 계룡로920번길 36","대전 중구 대사동 248-207","34964","중구","127.415153027077","36.3187380908028","ROAD_ADDR","A","대전광역시 중구 계룡로920번길 36, 101층 (대사동)","1"
"30","대전광역시","37","새론복지용구","대전광역시 중구 선화서로23번길 17, 101호 (선화동)","010-4254-2788","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어","대전 중구 선화서로23번길 17","대전 중구 선화동 387-1","34865","중구","127.418232745102","36.325781235493","ROAD_ADDR","A","대전광역시 중구 선화서로23번길 17, 101호 (선화동)","1"
"30","대전광역시","36","새롬의료기","대전광역시 중구 보문로 233, 1층 (대흥동)","042-484-4790","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 수동휠체어","대전 중구 보문로 233","대전 중구 대흥동 508-64","34941","중구","127.422533378938","36.32343575528","ROAD_ADDR","A","대전광역시 중구 보문로 233, 1층 (대흥동)","1"
"30","대전광역시","35","서울의지연구소","대전광역시 중구 문화로 170, 4층 (문화동)","042-255-2032","의지·보조기(교정형신발 등) | 전동휠체어(가군, 나군) | 의료용 스쿠터 | 전방보행차 | 수동휠체어","대전 중구 문화로 170","대전 중구 문화동 374-16","34998","중구","127.404205026795","36.3140745200247","ROAD_ADDR","A","대전광역시 중구 문화로 170, 4층 (문화동)","1"
"30","대전광역시","34","성모의료기.조은소리보청기","대전광역시 중구 충무로15번길 90 (대흥동)","042-532-2222","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 전방보행차 | 수동휠체어","대전 중구 충무로15번길 90","대전 중구 대흥동 519-50","34943","중구","127.420736936291","36.3220658133716","ROAD_ADDR","A","대전광역시 중구 충무로15번길 90 (대흥동)","1"
"30","대전광역시","33","신기의료기 대전점","대전광역시 서구 가수원로 106 상가 제6호동, 1층 101호 (가수원동, 은아아파트3단지)","042-543-3740","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 수동휠체어","대전 서구 가수원로 106","대전 서구 가수원동 762","35386","서구","127.350468700537","36.3037425730492","ROAD_ADDR","A","대전광역시 서구 가수원로 106 상가 제6호동, 1층 101호 (가수원동, 은아아파트3단지)","1"
"30","대전광역시","32","신기의료기 대전중구점","대전광역시 중구 유천로132번길 51 (태평동)","042-533-0055","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 수동휠체어","대전 중구 유천로132번길 51","대전 중구 태평동 327-21","34893","중구","127.398198555706","36.324968124456","ROAD_ADDR","A","대전광역시 중구 유천로132번길 51 (태평동)","1"
"30","대전광역시","31","신남케어","대전광역시 중구 대전천서로163번길 65, 1층 (석교동)","042-271-6565","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어","대전 중구 대전천서로163번길 65","대전 중구 석교동 75-9","35036","중구","127.44381362413","36.3104838694748","ROAD_ADDR","A","대전광역시 중구 대전천서로163번길 65, 1층 (석교동)","1"
"30","대전광역시","30","신용의수족보조기상사","대전광역시 동구 역전3길 1 (정동)","042-254-6763","의지·보조기(교정형신발 등) | 전동휠체어(가군, 나군) | 의료용 스쿠터 | 이동식전동리프트 | 수동휠체어","대전 동구 역전3길 1","대전 동구 정동 3-211","34626","동구","127.431397250492","36.3345673268665","ROAD_ADDR","A","대전광역시 동구 역전3길 1 (정동)","1"
"30","대전광역시","29","어르신이행복한세상","대전광역시 서구 도마로 80 (도마동)","042-531-4595","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어","대전 서구 도마로 80","대전 서구 도마동 70-19","35330","서구","127.378846416775","36.3220102752637","ROAD_ADDR","A","대전광역시 서구 도마로 80 (도마동)","1"
"30","대전광역시","28","에스의료기","대전광역시 서구 월평중로13번길 109, 103호 (월평동)","042-484-1305","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 이동식전동리프트 | 수동휠체어","대전 서구 월평중로13번길 109","대전 서구 월평동 1128","35225","서구","127.358592405987","36.354438810593","ROAD_ADDR","A","대전광역시 서구 월평중로13번길 109, 103호 (월평동)","1"
"30","대전광역시","27","예스복지용구","대전광역시 동구 계족로 184-48, 102호 (대동)","042-622-5174","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어","대전 동구 계족로 184-48","대전 동구 대동 66-8","34610","동구","127.443750122931","36.3317330527277","ROAD_ADDR","A","대전광역시 동구 계족로 184-48, 102호 (대동)","1"
"30","대전광역시","26","월드케어","대전광역시 동구 역전5길 3, 1층 (정동)","042-222-4522","의지·보조기(교정형신발 등) | 전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어","대전 동구 역전5길 3","대전 동구 정동 3-181","34626","동구","127.431121764564","36.3353077354917","ROAD_ADDR","A","대전광역시 동구 역전5길 3, 1층 (정동)","1"
"30","대전광역시","25","유성메디칼","대전광역시 중구 계백로1566번길 89, 1층 (유천동)","042-825-1231","전동휠체어(가군, 나군) | 의료용 스쿠터 | 전방보행차 | 수동휠체어","대전 중구 계백로1566번길 89","대전 중구 유천동 296-26","34984","중구","127.395757862636","36.3136523737949","ROAD_ADDR","A","대전광역시 중구 계백로1566번길 89, 1층 (유천동)","1"
"30","대전광역시","24","이유(E U)메디텍","대전광역시 서구 도솔로 425, 2층 (탄방동)","042-536-7572","전동휠체어(가군, 나군) | 의료용 스쿠터 | 수동휠체어","대전 서구 도솔로 425","대전 서구 탄방동 62-13","35256","서구","127.391568137605","36.3435849158958","ROAD_ADDR","A","대전광역시 서구 도솔로 425, 2층 (탄방동)","1"
"30","대전광역시","23","인메디케어(In Medicare)","대전광역시 유성구 테크노4로 17, D동 211호 (관평동, 비즈센터)","042-253-3010","의지·보조기(교정형신발 등) | 전동휠체어(가군, 나군) | 의료용 스쿠터 | 자세보조용구 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어","대전 유성구 테크노4로 17","대전 유성구 관평동 684","34013","유성구","127.394998412363","36.4323837260301","ROAD_ADDR","A","대전광역시 유성구 테크노4로 17, D동 211호 (관평동, 비즈센터)","1"
"30","대전광역시","22","장애인 의수족 보조기","대전광역시 동구 대전로815번길 78 (정동)","042-222-8182","의지·보조기(교정형신발 등) | 전동휠체어(가군, 나군) | 의료용 스쿠터 | 수동휠체어","대전 동구 대전로815번길 78","대전 동구 정동 6-13","34625","동구","127.429902224309","36.3351418963847","ROAD_ADDR","A","대전광역시 동구 대전로815번길 78 (정동)","1"
"30","대전광역시","21","전동백화점","대전광역시 중구 계룡로 833, 1층 (용두동)","042-255-6767","전동휠체어(가군, 나군) | 의료용 스쿠터 | 수동휠체어","대전 중구 계룡로 833","대전 중구 용두동 33-3","34857","중구","127.408276957505","36.3262274046646","ROAD_ADDR","A","대전광역시 중구 계룡로 833, 1층 (용두동)","1"
"30","대전광역시","20","정인의료기","대전광역시 중구 태평로 148, B1층 (태평동)","042-542-8720","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어","대전 중구 태평로 148","대전 중구 태평동 346-10","34877","중구","127.396791112299","36.3295842224151","ROAD_ADDR","A","대전광역시 중구 태평로 148, B1층 (태평동)","1"
"30","대전광역시","19","제일의료기","대전광역시 중구 계백로1566번길 68 (유천동)","042-222-8339","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어","대전 중구 계백로1566번길 68","대전 중구 유천동 295-24","34983","중구","127.39497033332","36.3145467860539","ROAD_ADDR","A","대전광역시 중구 계백로1566번길 68 (유천동)","1"
"30","대전광역시","18","주식회사 아임건강","대전광역시 서구 벌곡로 1341 (가수원동)","042-542-4553","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어","대전 서구 벌곡로 1341","대전 서구 가수원동 792-7","35389","서구","127.354531704838","36.3011045465753","ROAD_ADDR","A","대전광역시 서구 벌곡로 1341 (가수원동)","1"
"30","대전광역시","17","주식회사 에이치솔루션즈","대전광역시 중구 동서대로 1186 (태평동)","010-2798-5543","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어","대전 중구 동서대로 1186","대전 중구 태평동 413-19","34884","중구","127.391769100586","36.3265036204922","ROAD_ADDR","A","대전광역시 중구 동서대로 1186 (태평동)","1"
"30","대전광역시","16","주식회사 윙메디칼","대전광역시 유성구 온천로 59, 509호 (봉명동, 동아벤처타워)","042-825-7243","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어","대전 유성구 온천로 59","대전 유성구 봉명동 538-8","34186","유성구","127.344588575888","36.355601798345","ROAD_ADDR","A","대전광역시 유성구 온천로 59, 509호 (봉명동, 동아벤처타워)","1"
"30","대전광역시","15","주식회사 한결웨어러블","대전광역시 서구 계백로 1013, 101호 (관저동)","070-5226-3304","의지·보조기(교정형신발 등) | 전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어","대전 서구 계백로 1013","대전 서구 관저동 1761","35363","서구","127.336524012098","36.3020004568907","ROAD_ADDR","A","대전광역시 서구 계백로 1013, 101호 (관저동)","1"
"30","대전광역시","14","주식회사 헤윰","대전광역시 서구 대덕대로335번길 39, 3층 2호 (월평동, 낙원빌딩)","070-7747-7770","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 수동휠체어","대전 서구 대덕대로335번길 39","대전 서구 월평동 231","35213","서구","127.377105338843","36.362784093848","ROAD_ADDR","A","대전광역시 서구 대덕대로335번길 39, 3층 2호 (월평동, 낙원빌딩)","1"
"30","대전광역시","13","충남대학교병원","대전광역시 중구 문화로 282 (대사동, 충남대학교병원)","042-338-2950","의지·보조기(교정형신발 등) | 전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 전방보행차 | 수동휠체어","대전 중구 문화로 282","대전 중구 대사동 640","35015","중구","127.415303889582","36.3168435594497","ROAD_ADDR","A","대전광역시 중구 문화로 282 (대사동, 충남대학교병원)","1"
"30","대전광역시","12","케이씨메디케어","대전광역시 중구 계백로1584번길 17, 1층 (유천동)","042-582-5550","의지·보조기(교정형신발 등) | 전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 수동휠체어","대전 중구 계백로1584번길 17","대전 중구 유천동 211-11","34973","중구","127.396418598032","36.3171227904648","ROAD_ADDR","A","대전광역시 중구 계백로1584번길 17, 1층 (유천동)","1"
"30","대전광역시","11","통합의수족보조기제작소","대전광역시 중구 테미로 43 (대흥동)","042-257-6585","의지·보조기(교정형신발 등) | 전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어","대전 중구 테미로 43","대전 중구 대흥동 519-37","34943","중구","127.421224675431","36.3220600403073","ROAD_ADDR","A","대전광역시 중구 테미로 43 (대흥동)","1"
"30","대전광역시","10","하나엠케어","대전광역시 중구 대종로583번길 28, 1층 (선화동)","042-587-7630","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어","대전 중구 대종로583번길 28","대전 중구 선화동 148-8","34844","중구","127.417646520381","36.3334431984716","ROAD_ADDR","A","대전광역시 중구 대종로583번길 28, 1층 (선화동)","1"
"30","대전광역시","9","하나의료기","대전광역시 대덕구 한남로88번길 40, 102호 (오정동)","010-3616-6525","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어","대전 대덕구 한남로88번길 40","대전 대덕구 오정동 436-1","34433","대덕구","127.417622760748","36.352129322879","ROAD_ADDR","A","대전광역시 대덕구 한남로88번길 40, 102호 (오정동)","1"
