"시도코드","시도명","번호","업소명","주소","전화번호","취급품목"
"41","경기도","231","버디휠","경기도 김포시 양곡2로60번길 68-15, 101호 (양촌읍)","010-3370-7140","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"41","경기도","230","버팀목사회적협동조합","경기도 여주시 여흥로160번길 32 제상가동 (상동)","031-883-7894","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"41","경기도","229","번창 보조기기센터","경기도 광주시 통미로 66-1 (송정동)","031-763-2958","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"41","경기도","228","베스트","경기도 성남시 중원구 원터로2번길 1, 1층 (하대원동)","031-757-6625","전동휠체어(가군, 나군) | 의료용 스쿠터 | 수동휠체어"
"41","경기도","227","보건의료기","경기도 안성시 중앙로400번길 5 (동본동)","070-7834-7877","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"41","경기도","226","복음의료기","경기도 부천시 부흥로177번길 26 (중동)","032-654-0173","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방매트리스 | 수동휠체어"
"41","경기도","225","봄날의료기","경기도 남양주시 호평로 134, 상가동 504호 (호평동, 호평아카데미)","031-511-1874","전동휠체어(가군, 나군) | 의료용 스쿠터 | 수동휠체어"
"41","경기도","224","부르미","경기도 수원시 권선구 서호로 135-10, 102호 (서둔동)","031-269-3609","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"41","경기도","223","부천 장애인 보장구 클리너 센터","경기도 부천시 원미구 부천로148번길 47-2, 1층 2호 (원미동)","032-216-0223","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"41","경기도","222","분당의료기","경기도 성남시 분당구 돌마로 80, 1층 101호 (구미동, 현대벤처빌오피스텔)","031-717-5678","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 수동휠체어"
"41","경기도","221","분당튼튼의료기","경기도 성남시 분당구 돌마로 80 , 101-20호 (구미동, 현대벤처빌오피스텔)","031-719-7575","전동휠체어(가군, 나군) | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어"
"41","경기도","220","비전의료기","경기도 평택시 중앙로 210, 1층 3호 (합정동)","010-3447-0070","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"41","경기도","219","빠른케어 북부","경기도 의정부시 백석로 41, 상가동 2층 204호 (호원동, 삼익1차아파트)","031-855-8209","전동휠체어(가군, 나군) | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어"
"41","경기도","218","사단법인 샘솟는공동체","경기도 의정부시 용민로26번길 33, 1층 101호 (용현동)","031-829-0973","전동휠체어(가군, 나군) | 의료용 스쿠터 | 수동휠체어"
"41","경기도","217","삼마메디칼","경기도 남양주시 고래산로451번길 147, 1층 (조안면, 송백목)","031-576-0373","전동휠체어(가군, 나군) | 의료용 스쿠터 | 자세보조용구 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"41","경기도","216","삼성의료기","경기도 성남시 분당구 돌마로 80, 70호 (구미동, 현대벤처빌오피스텔)","031-728-2811","전동휠체어(가군, 나군) | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"41","경기도","215","삼성의료기","경기도 양평군 양평읍(양평읍) 시민로 2","031-772-9055","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"41","경기도","214","삼성의료기상사","경기도 안양시 만안구 삼덕로 12 (안양동)","031-443-5431","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 전방보행차 | 수동휠체어"
"41","경기도","213","삼우의료기","경기도 시흥시 삼미시장1길 19 (신천동, 삼미상가 A동 1층 1호)","031-312-0011","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 전방보행차 | 수동휠체어"
"41","경기도","212","상명의료기","경기도 용인시 기흥구 신구로12번길 9 (구갈동)","031-284-8240","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어"
"41","경기도","211","새봄의료기복지용구센터","경기도 부천시 장말로271번길 12-4, 1층 (심곡동)","032-326-4222","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 전방보행차 | 수동휠체어"
"41","경기도","210","새빛의료기복지용구","경기도 용인시 수지구 성복2로 17, 1층 118호 (성복동, 수지 골드프라자1)","010-9248-8327","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어"
"41","경기도","209","샵라이더코리아 주식회사","경기도 용인시 기흥구 동백5로91번길 3-6 (중동)","000-000-0000","전동휠체어(가군, 나군) | 의료용 스쿠터"
"41","경기도","208","서광의수족보조기(의료기)","경기도 파주시 아리랑로 3, 1층 (금촌동)","031-945-9956","의지·보조기(교정형신발 등) | 전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어"
"41","경기도","207","선진의료기","경기도 의정부시 금오로 121-6 (금오동)","031-842-1800","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 전방보행차 | 수동휠체어"
"41","경기도","206","성남의료기","경기도 성남시 중원구 도촌로8번길 14, 114호 (도촌동, 도촌대덕프라자2)","031-743-1114","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"41","경기도","205","성모녹십자의료기","경기도 부천시 원미구 부일로571번길 49, 1층 (소사동)","032-514-4000","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 수동휠체어"
"41","경기도","204","성모의료기","경기도 양평군 중앙로 256 (양평읍)","031-774-3900","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"41","경기도","203","성모의료기","경기도 의정부시 금오로 113, 1층 (금오동)","031-847-2677","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"41","경기도","202","성심티엠","경기도 화성시 동탄중앙로 381-7, 103호 (석우동)","031-613-1678","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"41","경기도","201","성현메디칼","경기도 양주시 고읍남로 36, 1층 116호 (광사동)","031-846-1820","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어"
"41","경기도","200","세라케어","경기도 김포시 구래로26번길 65-38, 1층 (양촌읍)","010-7140-8655","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"41","경기도","199","세란메디칼의료기","경기도 고양시 일산동구 숲속마을로 18, 1층 114호 (풍동, 웰빙타운)","031-905-9783","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 수동휠체어"
"41","경기도","198","세움메디케어","경기도 안산시 상록구 본삼로 39, 606호 (본오동, 인제빌딩)","010-8838-4992","의지·보조기(교정형신발 등) | 전동휠체어(가군, 나군) | 의료용 스쿠터"
"41","경기도","197","세종의료기","경기도 부천시 호현로489번길 27, 1층 (소사본동)","010-8822-8843","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"41","경기도","196","세호","경기도 고양시 일산동구 일산로330번길 3 (마두동)","031-904-3429","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 전방보행차 | 수동휠체어"
"41","경기도","195","소망케어","경기도 평택시 평택로 94-1 (통복동)","031-691-1288","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어"
"41","경기도","194","송탄의료기","경기도 평택시 탄현로 312 (지산동)","031-668-2622","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"41","경기도","193","수 그린웨이","경기도 성남시 중원구 둔촌대로 124 (하대원동)","010-2234-7373","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어 | 의안"
"41","경기도","192","스마일라이프","경기도 오산시 수청로8번길 25, 5호 (수청동, 금강산업개발)","010-5044-7573","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어"
"41","경기도","191","스마일보조기구센터","경기도 성남시 중원구 둔촌대로80번길 3-10, 119호 (성남동, 성남 아리스타)","031-741-6662","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어"
"41","경기도","190","스마일의료기","경기도 광명시 덕안로104번길 17, 108호 (일직동)","010-2883-2902","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"41","경기도","189","스마트복지의료기","경기도 시흥시 대야로23번길 1 (대야동)","031-314-3108","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"41","경기도","188","신기의료기 고양점","경기도 고양시 덕양구 중앙로557번길 7-20, 1층 105호 (행신동, 주공프라자)","031-816-0056","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 수동휠체어"
"41","경기도","187","신기의료기 군포점","경기도 군포시 군포로 576, 1층 (당동)","010-7933-4457","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 수동휠체어"
"41","경기도","186","신기의료기 세류점","경기도 수원시 권선구 정조로 569, 1층 (세류동)","031-235-0888","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 수동휠체어"
"41","경기도","185","신기의료기 양평점","경기도 양평군 공흥로 5 (양평읍)","031-775-0024","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"41","경기도","184","신기의료기 용인신갈점","경기도 용인시 기흥구 새천년로16번길 3-2, 103호 (신갈동, 월드프라자)","031-286-7865","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 수동휠체어"
"41","경기도","183","신기의료기 위례점","경기도 성남시 수정구 위례순환로 150, 3408동 1층 5호 (창곡동, 래미안 위례)","02-6958-7310","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 수동휠체어"
"41","경기도","182","신기의료기 하남미사점","경기도 하남시 미사강변대로54번길 59, 1층 105호 (풍산동, 미사센트럴타워)","031-794-6007","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어"
"41","경기도","181","신기의료기 화도점","경기도 남양주시 마석중앙로 38-1, 104호 (화도읍)","031-593-3356","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 수동휠체어"
"41","경기도","180","신기의료기(김포점)","경기도 김포시 태장로 804, 105호 (장기동)","031-998-4457","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 수동휠체어"
"41","경기도","179","신기의료기(수원점)","경기도 수원시 팔달구 화산로 16, 1층 102호 (화서동)","031-278-7633","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 수동휠체어"
"41","경기도","178","신라의료기(모두케어)","경기도 안산시 상록구 석호공원로 43, 1층 (사동)","02-741-2701","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"41","경기도","177","신용메디칼","경기도 용인시 기흥구 강남서로67번길 1 (구갈동)","031-224-3487","전동휠체어(가군, 나군) | 의료용 스쿠터 | 이동식전동리프트 | 수동휠체어"
"41","경기도","176","신화메디칼","경기도 고양시 일산서구 일중로 72 동해빌딩, 504호 (일산동)","031-963-3138","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 전방보행차 | 수동휠체어"
"41","경기도","175","실로암의료기","경기도 시흥시 비둘기공원7길 39 , 2층 207호 (대야동, 트윈프라자)","031-318-7775","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 전방보행차 | 수동휠체어"
"41","경기도","174","실버케어114","경기도 부천시 원미구 소향로 29, 109호 (상동, 그린프라자)","032-323-8106","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"41","경기도","173","썬메디칼","경기도 안산시 단원구 선이로 6 (선부동, 일신건영휴먼빌아파트)","031-486-4245","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어"
"41","경기도","172","아미피아","경기도 남양주시 수레로 947-55 (화도읍)","031-594-0000","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어"
"41","경기도","171","아주의료기","경기도 수원시 영통구 월드컵로179번길 6, 2층 5호 (원천동, 삼아빌딩)","031-216-5685","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"41","경기도","170","아트라스네트웍스","경기도 용인시 기흥구 어정로 134-8, 가동 7호 (중동, 경수건설)","031-284-6745","전동휠체어(가군, 나군) | 의료용 스쿠터"
"41","경기도","169","안산메디칼","경기도 안산시 상록구 구룡로 80-1, 101호 (일동)","031-415-1500","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"41","경기도","168","안심베드","경기도 고양시 일산서구 송포로425번길 78-28 (가좌동)","031-911-0505","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 전방보행차 | 후방보행차 | 수동휠체어"
"41","경기도","167","안중의료기","경기도 평택시 안중로 132, 102호 (안중읍)","031-681-2872","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"41","경기도","166","양지의료기","경기도 부천시 석천로112번길 16, 102호 (중동, 황실다세대1층)","032-653-7779","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어"
"41","경기도","165","양평종합의료기","경기도 양평군 용문로 342-1, 1층 (용문면)","031-775-3811","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"41","경기도","164","에브리봇모빌리티 주식회사","경기도 성남시 분당구 판교역로 231, s동 10층 (삼평동, 에이치스퀘어 에스동)","031-707-7074","전동휠체어(가군, 나군) | 의료용 스쿠터"
"41","경기도","163","에스에스메디(주)","경기도 안양시 동안구 흥안대로 137, 202호 (호계동)","031-453-3740","전동휠체어(가군, 나군) | 보청기"
"41","경기도","162","에이원케어메디칼","경기도 수원시 권선구 일월천로15번길 14-13, 102호 (구운동, 에이원빌딩)","031-278-8275","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어"
"41","경기도","161","엘피스의료기","경기도 수원시 팔달구 중부대로 114, 1층 (인계동)","010-5443-4129","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어"
"41","경기도","160","엠에스","경기도 고양시 일산서구 고양대로 648, 2층 213호 (일산동, 월드메르디앙)","031-976-7700","전동휠체어(가군, 나군) | 의료용 스쿠터 | 전방보행차 | 후방보행차 | 수동휠체어"
"41","경기도","159","엠에스케어","경기도 안산시 단원구 다리간2길 70-6 금화빌딩, 1층 102호 (고잔동)","031-365-5235","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"41","경기도","158","엠에스케어 복지용구","경기도 안산시 단원구 화정천동로1길 11 1층상가 (와동)","010-9151-5757","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어"
"41","경기도","157","여주시 장애인 보장구 수리지원센터","경기도 여주시 여흥로160번길 49-16 (상동)","031-885-0748","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"41","경기도","156","연수의료기","경기도 수원시 팔달구 중부대로 98 (인계동)","031-238-8244","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 전방보행차 | 수동휠체어"
"41","경기도","155","연천장애인보조기구수리지원센터","경기도 연천군 전곡로 13, 1층 (전곡읍)","031-833-9712","전동휠체어(가군, 나군) | 의료용 스쿠터"
"41","경기도","154","연합의료기","경기도 시흥시 복지로 61 (대야동)","031-312-6179","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 전방보행차 | 수동휠체어"
"41","경기도","153","영동의료기상사","경기도 평택시 평택2로 27-1 (평택동)","031-652-4778","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 후방보행차 | 수동휠체어"
"41","경기도","152","영메디케어","경기도 광주시 지월로 61 (초월읍)","031-799-3750","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"41","경기도","151","온누리부흥센터","경기도 안양시 만안구 냉천로153번길 9, 101호 (안양동)","031-455-1313","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어"
"41","경기도","150","온세상의료기","경기도 부천시 경인로150번길 17, 1층 (송내동, 아이랜드미술음악학원)","032-614-7799","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"41","경기도","149","올시스코리아","경기도 구리시 동구릉로30번길 20, 1층 101호 (인창동)","031-565-8220","의지·보조기(교정형신발 등) | 전동휠체어(가군, 나군) | 의료용 스쿠터 | 자세보조용구 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"41","경기도","148","와이덱스보청기(명성의료기)","경기도 이천시 중리천로 61 (창전동)","031-637-1427","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어"
"41","경기도","147","와이티 메디칼","경기도 파주시 사임당로 833-1, 1층 (법원읍)","031-958-3621","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 전방보행차 | 수동휠체어"
"41","경기도","146","용인세브란스의료기","경기도 용인시 처인구 금학로 225 (역북동, 용인세브란스병원)","031-322-1442","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어"
"41","경기도","145","우리의료기","경기도 평택시 평택3로 44, 2층 (합정동)","031-653-1365","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어"
"41","경기도","144","우리의료기","경기도 수원시 팔달구 중부대로 165, A동 1층 (우만동, 동수원병원)","031-217-8382","전동휠체어(가군, 나군) | 의료용 스쿠터 | 수동휠체어"
"41","경기도","143","우리체어 메디칼","경기도 고양시 덕양구 명봉산로6번길 123 (내유동)","010-9320-5213","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어"
"41","경기도","142","원케어메디칼","경기도 수원시 권선구 곡선로 50번길 37-10(곡반정동) 101호","031-234-3345","전동휠체어(가군, 나군) | 의료용 스쿠터 | 이동식전동리프트 | 수동휠체어"
"41","경기도","141","월드의료기상사","경기도 용인시 기흥구 금화로 3, 106호 (상갈동, 주공프라자)","031-285-4051","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"41","경기도","140","웰케어동부지사","경기도 용인시 수지구 포은대로313번길 2-10 (풍덕천동)","031-8025-7301","전동휠체어(가군, 나군) | 의료용 스쿠터 | 전방보행차 | 수동휠체어"
"41","경기도","139","위드시니어","경기도 김포시 북변중로68번길 13 (북변동)","031-991-0118","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어"
"41","경기도","138","위드유헬스케어","경기도 고양시 덕양구 혜음로 30, 103동 2층 208호 (고양동, 삼성아파트)","010-8652-6596","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 수동휠체어"
"41","경기도","137","위드케어 복지용구센터","경기도 화성시 동탄순환대로24길 101 정문상가, 202호 (영천동, 동탄2LH4단지)","031-8043-1503","전동휠체어(가군, 나군) | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어"
"41","경기도","136","위드헬스케어","경기도 남양주시 고래산로451번길 179 (조안면)","031-510-6650","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"41","경기도","135","유민상사","경기도 성남시 분당구 구미로173번길 82 (구미동, 분당서울대학교병원지하１층)","031-719-9589","전동휠체어(가군, 나군) | 의료용 스쿠터 | 수동휠체어"
"41","경기도","134","유어스메디","경기도 화성시 경기대로1200번길 83, 1층 (반정동)","031-548-1404","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"41","경기도","133","유진헬스케어","경기도 광주시 고불로186번길 16-17, 1동 1층 (태전동)","031-699-1948","의지·보조기(교정형신발 등) | 전동휠체어(가군, 나군) | 의료용 스쿠터 | 자세보조용구 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 후방보행차 | 수동휠체어"
"41","경기도","132","유한종합의료기","경기도 용인시 기흥구 신구로12번길 12-1 (신갈동)","031-285-3006","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 전방보행차 | 수동휠체어"
"41","경기도","131","을지의료기 의정부점","경기도 의정부시 동일로 712, B1층 (금오동, 을지대학교 의정부캠퍼스 및 부속병원)","031-951-7474","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 전방보행차 | 후방보행차 | 수동휠체어"
"41","경기도","130","의료기백화점","경기도 수원시 팔달구 중부대로 100 (인계동, 풍림빌딩신관)","031-224-1930","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"41","경기도","129","이에이치주식회사","경기도 안산시 단원구 중앙대로 475 (원곡동)","032-507-5857","전동휠체어(가군, 나군) | 의료용 스쿠터 | 수동휠체어"
"41","경기도","128","이웃사람들 협동조합","경기도 수원시 팔달구 장다리로 269, 상가동 2층 (인계동, 장안아파트)","031-247-4751","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 전방보행차 | 후방보행차 | 수동휠체어"
"41","경기도","127","이원건강의료기","경기도 김포시 감암로 7 (걸포동)","031-982-0088","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어"
"41","경기도","126","이원건강의료기","경기도 여주시 세종로 59-0 (교동)","031-882-1321","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 수동휠체어"
"41","경기도","125","이원건강의료기 의정부제일시장점","경기도 의정부시 태평로 88-1 (의정부동)","031-846-3343","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 수동휠체어"
"41","경기도","124","이원건강의료기 장현점","경기도 남양주시 진접읍(진접읍) 장현로 47번길 6-2","031-528-2136","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 수동휠체어"
"41","경기도","123","이원건강의료기 화성점","경기도 화성시 병점동로 78, 1층 (병점동, 유진클라우스)","031-223-3322","전동휠체어(가군, 나군) | 의료용 스쿠터 | 보청기 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어"
"41","경기도","122","이원건강의료기군포점","경기도 군포시 군포로485번길 3, 103호 (당동)","031-392-2125","전동휠체어(가군, 나군) | 의료용 스쿠터 | 욕창예방방석 | 욕창예방매트리스 | 이동식전동리프트 | 수동휠체어"
